inventory_date,store_id,product_id,stock_quantity,reorder_point,safety_stock,days_of_supply,last_replenishment_date
2026-02-28,S012,P0137,0,2,1,0.0,2026-02-19
2026-02-28,S012,P0138,0,2,1,0.0,2026-02-18
2026-02-28,S012,P0139,0,2,1,0.0,2026-02-24
2026-02-28,S012,P0140,3,2,1,7.8,2026-02-28
2026-02-28,S012,P0141,2,2,1,4.3,2026-02-28
2026-02-28,S012,P0142,0,2,1,0.0,2026-02-21
2026-02-28,S012,P0143,0,2,1,0.0,2026-02-27
2026-02-28,S012,P0144,0,2,1,0.0,2026-02-19
2026-02-28,S012,P0145,1,2,1,5.8,2026-02-25
2026-02-28,S012,P0146,0,2,1,0.0,2026-02-26
2026-02-28,S012,P0147,0,2,1,0.0,2026-02-25
2026-02-28,S012,P0148,0,2,1,0.0,2026-02-21
2026-02-28,S012,P0149,3,2,1,12.4,2026-02-19
2026-02-28,S012,P0150,2,2,1,4.1,2026-02-25
2026-02-28,S012,P0151,1,2,1,6.3,2026-02-21
2026-02-28,S012,P0152,0,2,1,0.0,2026-02-26
2026-02-28,S012,P0153,2,2,1,4.4,2026-02-21
2026-02-28,S012,P0154,0,2,1,0.0,2026-02-22
2026-02-28,S012,P0155,1,2,1,6.0,2026-02-21
2026-02-28,S012,P0156,0,2,1,0.0,2026-02-23
2026-02-28,S012,P0157,1,2,1,10.0,2026-02-26
2026-02-28,S012,P0158,1,2,1,7.5,2026-02-18
2026-02-28,S012,P0159,1,2,1,10.0,2026-02-20
2026-02-28,S012,P0160,0,2,1,0.0,2026-02-23
2026-02-28,S012,P0161,0,2,1,0.0,2026-02-25
2026-02-28,S012,P0162,1,2,1,4.1,2026-02-24
2026-02-28,S012,P0163,0,2,1,0.0,2026-02-28
2026-02-28,S012,P0164,1,2,1,10.0,2026-02-27
2026-02-28,S012,P0165,0,2,1,0.0,2026-02-26
2026-02-28,S012,P0166,0,2,1,0.0,2026-02-25
2026-02-28,S012,P0167,0,2,1,0.0,2026-02-21
2026-02-28,S012,P0168,2,2,1,7.9,2026-02-25
2026-02-28,S012,P0169,1,2,1,30.0,2026-02-25
2026-02-28,S012,P0170,1,2,1,2.5,2026-02-26
2026-02-28,S012,P0171,3,2,1,12.6,2026-02-21
2026-02-28,S012,P0172,5,2,1,11.5,2026-02-22
2026-02-28,S012,P0173,0,2,1,0.0,2026-02-26
2026-02-28,S012,P0174,1,2,1,10.0,2026-02-19
2026-02-28,S012,P0175,0,2,1,0.0,2026-02-28
2026-02-28,S012,P0176,5,2,1,13.1,2026-02-19
2026-02-28,S012,P0177,3,2,1,7.6,2026-02-24
2026-02-28,S012,P0178,0,2,1,0.0,2026-02-22
2026-02-28,S012,P0179,0,2,1,0.0,2026-02-22
2026-02-28,S012,P0180,2,2,1,8.6,2026-02-27
2026-02-28,S012,P0181,0,2,1,0.0,2026-02-21
2026-02-28,S012,P0182,3,2,1,8.8,2026-02-23
2026-02-28,S012,P0183,0,2,1,0.0,2026-02-18
2026-02-28,S012,P0184,5,2,1,10.7,2026-02-26
2026-02-28,S012,P0185,3,2,1,8.2,2026-02-28
2026-02-28,S012,P0186,0,2,1,0.0,2026-02-28
2026-02-28,S012,P0187,1,2,1,2.7,2026-02-21
2026-02-28,S012,P0188,2,2,1,8.3,2026-02-28
2026-02-28,S012,P0189,2,2,1,6.7,2026-02-28
2026-02-28,S012,P0190,2,2,1,10.0,2026-02-24
2026-02-28,S012,P0191,0,2,1,0.0,2026-02-27
2026-02-28,S012,P0192,3,2,1,6.3,2026-02-25
2026-02-28,S013,P0001,2,2,1,10.9,2026-02-26
2026-02-28,S013,P0002,0,2,1,0.0,2026-02-21
2026-02-28,S013,P0003,0,2,1,0.0,2026-02-26
2026-02-28,S013,P0004,0,2,1,0.0,2026-02-20
2026-02-28,S013,P0005,0,2,1,0.0,2026-02-19
2026-02-28,S013,P0006,1,2,1,3.8,2026-02-19
2026-02-28,S013,P0007,0,2,1,0.0,2026-02-21
2026-02-28,S013,P0008,2,2,1,6.6,2026-02-22
2026-02-28,S013,P0009,0,2,1,0.0,2026-02-26
2026-02-28,S013,P0010,4,2,1,10.0,2026-02-20
2026-02-28,S013,P0011,0,2,1,0.0,2026-02-20
2026-02-28,S013,P0012,0,2,1,0.0,2026-02-20
2026-02-28,S013,P0013,1,2,1,10.0,2026-02-20
2026-02-28,S013,P0014,2,2,1,5.2,2026-02-22
2026-02-28,S013,P0015,0,2,1,0.0,2026-02-26
2026-02-28,S013,P0016,1,2,1,10.0,2026-02-26
2026-02-28,S013,P0017,0,2,1,0.0,2026-02-20
2026-02-28,S013,P0018,0,2,1,0.0,2026-02-24
2026-02-28,S013,P0019,3,2,1,7.0,2026-02-26
2026-02-28,S013,P0020,3,2,1,6.3,2026-02-27
2026-02-28,S013,P0021,0,2,1,0.0,2026-02-19
2026-02-28,S013,P0022,0,2,1,0.0,2026-02-25
2026-02-28,S013,P0023,0,2,1,0.0,2026-02-25
2026-02-28,S013,P0024,2,2,1,12.3,2026-02-25
2026-02-28,S013,P0025,1,2,1,3.0,2026-02-21
2026-02-28,S013,P0026,2,2,1,8.1,2026-02-21
2026-02-28,S013,P0027,3,2,1,12.3,2026-02-21
2026-02-28,S013,P0028,0,2,1,0.0,2026-02-21
2026-02-28,S013,P0029,0,2,1,0.0,2026-02-25
2026-02-28,S013,P0030,2,2,1,7.5,2026-02-18
2026-02-28,S013,P0031,1,2,1,10.0,2026-02-27
2026-02-28,S013,P0032,0,2,1,0.0,2026-02-28
2026-02-28,S013,P0033,0,2,1,0.0,2026-02-23
2026-02-28,S013,P0034,0,2,1,0.0,2026-02-28
2026-02-28,S013,P0035,0,2,1,0.0,2026-02-26
2026-02-28,S013,P0036,0,2,1,0.0,2026-02-21
2026-02-28,S013,P0037,1,2,1,6.0,2026-02-25
2026-02-28,S013,P0038,0,2,1,0.0,2026-02-23
2026-02-28,S013,P0039,0,2,1,0.0,2026-02-24
2026-02-28,S013,P0040,1,2,1,10.0,2026-02-28
2026-02-28,S013,P0041,0,2,1,0.0,2026-02-28
2026-02-28,S013,P0042,4,2,1,8.8,2026-02-28
2026-02-28,S013,P0043,4,2,1,9.6,2026-02-24
2026-02-28,S013,P0044,0,2,1,0.0,2026-02-24
2026-02-28,S013,P0045,0,2,1,0.0,2026-02-28
2026-02-28,S013,P0046,0,2,1,0.0,2026-02-28
2026-02-28,S013,P0047,2,2,1,4.6,2026-02-23
2026-02-28,S013,P0048,0,2,1,0.0,2026-02-19
2026-02-28,S013,P0049,2,2,1,10.0,2026-02-21
2026-02-28,S013,P0050,2,2,1,6.7,2026-02-27
2026-02-28,S013,P0051,0,2,1,0.0,2026-02-24
2026-02-28,S013,P0052,1,2,1,5.8,2026-02-24
2026-02-28,S013,P0053,1,2,1,10.0,2026-02-20
2026-02-28,S013,P0054,1,2,1,4.3,2026-02-24
2026-02-28,S013,P0055,0,2,1,0.0,2026-02-27
2026-02-28,S013,P0056,0,2,1,0.0,2026-02-20
2026-02-28,S013,P0057,0,2,1,0.0,2026-02-22
2026-02-28,S013,P0058,2,2,1,6.1,2026-02-24
2026-02-28,S013,P0059,1,2,1,10.0,2026-02-27
2026-02-28,S013,P0060,1,2,1,30.0,2026-02-23
2026-02-28,S013,P0061,0,2,1,0.0,2026-02-20
2026-02-28,S013,P0062,0,2,1,0.0,2026-02-19
2026-02-28,S013,P0063,0,2,1,0.0,2026-02-26
2026-02-28,S013,P0064,0,2,1,0.0,2026-02-27
2026-02-28,S013,P0065,1,2,1,30.0,2026-02-28
2026-02-28,S013,P0066,0,2,1,0.0,2026-02-26
2026-02-28,S013,P0067,0,2,1,0.0,2026-02-28
2026-02-28,S013,P0068,0,2,1,0.0,2026-02-20
2026-02-28,S013,P0069,4,2,1,9.2,2026-02-24
2026-02-28,S013,P0070,2,2,1,8.9,2026-02-26
2026-02-28,S013,P0071,2,2,1,11.3,2026-02-23
2026-02-28,S013,P0072,0,2,1,0.0,2026-02-22
2026-02-28,S013,P0073,0,2,1,0.0,2026-02-20
2026-02-28,S013,P0074,1,2,1,2.4,2026-02-20
2026-02-28,S013,P0075,2,2,1,5.5,2026-02-26
2026-02-28,S013,P0076,1,2,1,2.9,2026-02-19
2026-02-28,S013,P0077,1,2,1,2.2,2026-02-23
2026-02-28,S013,P0078,0,2,1,0.0,2026-02-19
2026-02-28,S013,P0079,0,2,1,0.0,2026-02-23
2026-02-28,S013,P0080,0,2,1,0.0,2026-02-28
2026-02-28,S013,P0081,3,2,1,6.5,2026-02-18
2026-02-28,S013,P0082,0,2,1,0.0,2026-02-20
2026-02-28,S013,P0083,1,2,1,10.0,2026-02-27
2026-02-28,S013,P0084,0,2,1,0.0,2026-02-19
2026-02-28,S013,P0085,1,2,1,2.9,2026-02-28
2026-02-28,S013,P0086,0,2,1,0.0,2026-02-27
2026-02-28,S013,P0087,0,2,1,0.0,2026-02-18
2026-02-28,S013,P0088,0,2,1,0.0,2026-02-19
2026-02-28,S013,P0089,1,2,1,5.3,2026-02-21
2026-02-28,S013,P0090,1,2,1,4.3,2026-02-19
2026-02-28,S013,P0091,0,2,1,0.0,2026-02-20
2026-02-28,S013,P0092,0,2,1,0.0,2026-02-22
2026-02-28,S013,P0093,0,2,1,0.0,2026-02-28
2026-02-28,S013,P0094,0,2,1,0.0,2026-02-28
2026-02-28,S013,P0095,2,2,1,4.1,2026-02-19
2026-02-28,S013,P0096,0,2,1,0.0,2026-02-25
2026-02-28,S013,P0097,0,2,1,0.0,2026-02-23
2026-02-28,S013,P0098,1,2,1,10.0,2026-02-21
2026-02-28,S013,P0099,0,2,1,0.0,2026-02-20
2026-02-28,S013,P0100,0,2,1,0.0,2026-02-21
2026-02-28,S013,P0101,0,2,1,0.0,2026-02-20
2026-02-28,S013,P0102,0,2,1,0.0,2026-02-27
2026-02-28,S013,P0103,0,2,1,0.0,2026-02-26
2026-02-28,S013,P0104,1,2,1,2.3,2026-02-22
2026-02-28,S013,P0105,5,2,1,12.3,2026-02-27
2026-02-28,S013,P0106,2,2,1,10.0,2026-02-21
2026-02-28,S013,P0107,0,2,1,0.0,2026-02-27
2026-02-28,S013,P0108,0,2,1,0.0,2026-02-18
2026-02-28,S013,P0109,2,2,1,10.0,2026-02-25
2026-02-28,S013,P0110,0,2,1,0.0,2026-02-26
2026-02-28,S013,P0111,0,2,1,0.0,2026-02-19
2026-02-28,S013,P0112,0,2,1,0.0,2026-02-21
2026-02-28,S013,P0113,0,2,1,0.0,2026-02-22
2026-02-28,S013,P0114,1,2,1,4.7,2026-02-28
2026-02-28,S013,P0115,0,2,1,0.0,2026-02-21
2026-02-28,S013,P0116,1,2,1,4.7,2026-02-21
2026-02-28,S013,P0117,0,2,1,0.0,2026-02-28
2026-02-28,S013,P0118,5,2,1,11.5,2026-02-23
2026-02-28,S013,P0119,0,2,1,0.0,2026-02-26
2026-02-28,S013,P0120,2,3,1,4.3,2026-02-28
2026-02-28,S013,P0121,0,3,1,0.0,2026-02-28
2026-02-28,S013,P0122,0,2,1,0.0,2026-02-25
2026-02-28,S013,P0123,0,2,1,0.0,2026-02-20
2026-02-28,S013,P0124,3,2,1,8.4,2026-02-22
2026-02-28,S013,P0125,1,2,1,4.8,2026-02-18
2026-02-28,S013,P0126,1,2,1,7.5,2026-02-21
2026-02-28,S013,P0127,0,2,1,0.0,2026-02-26
2026-02-28,S013,P0128,4,2,1,9.4,2026-02-20
2026-02-28,S013,P0129,2,2,1,4.2,2026-02-23
2026-02-28,S013,P0130,0,2,1,0.0,2026-02-20
2026-02-28,S013,P0131,0,2,1,0.0,2026-02-23
2026-02-28,S013,P0132,0,2,1,0.0,2026-02-27
2026-02-28,S013,P0133,0,2,1,0.0,2026-02-23
2026-02-28,S013,P0134,0,2,1,0.0,2026-02-26
2026-02-28,S013,P0135,1,2,1,8.8,2026-02-20
2026-02-28,S013,P0136,0,2,1,0.0,2026-02-27
2026-02-28,S013,P0137,0,2,1,0.0,2026-02-22
2026-02-28,S013,P0138,0,2,1,0.0,2026-02-20
2026-02-28,S013,P0139,0,2,1,0.0,2026-02-22
2026-02-28,S013,P0140,1,2,1,2.6,2026-02-28
2026-02-28,S013,P0141,1,2,1,7.3,2026-02-25
2026-02-28,S013,P0142,0,2,1,0.0,2026-02-25
2026-02-28,S013,P0143,0,2,1,0.0,2026-02-28
2026-02-28,S013,P0144,1,2,1,30.0,2026-02-25
2026-02-28,S013,P0145,0,2,1,0.0,2026-02-27
2026-02-28,S013,P0146,0,2,1,0.0,2026-02-22
2026-02-28,S013,P0147,0,2,1,0.0,2026-02-20
2026-02-28,S013,P0148,1,2,1,2.8,2026-02-28
2026-02-28,S013,P0149,1,2,1,2.5,2026-02-23
2026-02-28,S013,P0150,3,2,1,9.9,2026-02-26
2026-02-28,S013,P0151,0,2,1,0.0,2026-02-18
2026-02-28,S013,P0152,1,2,1,7.6,2026-02-26
2026-02-28,S013,P0153,3,2,1,7.9,2026-02-22
2026-02-28,S013,P0154,1,2,1,7.5,2026-02-20
2026-02-28,S013,P0155,0,2,1,0.0,2026-02-26
2026-02-28,S013,P0156,0,2,1,0.0,2026-02-21
2026-02-28,S013,P0157,0,2,1,0.0,2026-02-26
2026-02-28,S013,P0158,0,2,1,0.0,2026-02-26
2026-02-28,S013,P0159,1,2,1,2.9,2026-02-27
2026-02-28,S013,P0160,0,2,1,0.0,2026-02-24
2026-02-28,S013,P0161,0,2,1,0.0,2026-02-19
2026-02-28,S013,P0162,0,2,1,0.0,2026-02-28
2026-02-28,S013,P0163,3,2,1,10.0,2026-02-25
2026-02-28,S013,P0164,4,2,1,9.1,2026-02-27
2026-02-28,S013,P0165,0,2,1,0.0,2026-02-23
2026-02-28,S013,P0166,6,3,1,12.5,2026-02-20
2026-02-28,S013,P0167,0,2,1,0.0,2026-02-22
2026-02-28,S013,P0168,0,2,1,0.0,2026-02-18
2026-02-28,S013,P0169,0,2,1,0.0,2026-02-28
2026-02-28,S013,P0170,4,2,1,8.9,2026-02-22
2026-02-28,S013,P0171,3,2,1,6.3,2026-02-20
2026-02-28,S013,P0172,1,2,1,10.0,2026-02-24
2026-02-28,S013,P0173,0,2,1,0.0,2026-02-27
2026-02-28,S013,P0174,2,2,1,10.0,2026-02-26
2026-02-28,S013,P0175,0,2,1,0.0,2026-02-18
2026-02-28,S013,P0176,0,2,1,0.0,2026-02-26
2026-02-28,S013,P0177,0,2,1,0.0,2026-02-21
2026-02-28,S013,P0178,0,2,1,0.0,2026-02-26
2026-02-28,S013,P0179,4,2,1,9.1,2026-02-25
2026-02-28,S013,P0180,1,2,1,2.3,2026-02-19
2026-02-28,S013,P0181,5,2,1,12.3,2026-02-26
2026-02-28,S013,P0182,1,2,1,2.4,2026-02-20
2026-02-28,S013,P0183,0,2,1,0.0,2026-02-18
2026-02-28,S013,P0184,0,2,1,0.0,2026-02-21
2026-02-28,S013,P0185,0,2,1,0.0,2026-02-24
2026-02-28,S013,P0186,0,2,1,0.0,2026-02-28
2026-02-28,S013,P0187,0,2,1,0.0,2026-02-26
2026-02-28,S013,P0188,0,2,1,0.0,2026-02-22
2026-02-28,S013,P0189,0,2,1,0.0,2026-02-21
2026-02-28,S013,P0190,1,2,1,10.0,2026-02-26
2026-02-28,S013,P0191,0,2,1,0.0,2026-02-28
2026-02-28,S013,P0192,1,2,1,7.7,2026-02-25
2026-02-28,S014,P0001,0,2,1,0.0,2026-02-22
2026-02-28,S014,P0002,0,2,1,0.0,2026-02-19
2026-02-28,S014,P0003,0,2,1,0.0,2026-02-22
2026-02-28,S014,P0004,1,2,1,3.2,2026-02-20
2026-02-28,S014,P0005,1,2,1,2.8,2026-02-28
2026-02-28,S014,P0006,0,2,1,0.0,2026-02-20
2026-02-28,S014,P0007,0,2,1,0.0,2026-02-27
2026-02-28,S014,P0008,1,2,1,2.8,2026-02-24
2026-02-28,S014,P0009,0,2,1,0.0,2026-02-19
2026-02-28,S014,P0010,1,2,1,3.3,2026-02-19
2026-02-28,S014,P0011,0,2,1,0.0,2026-02-22
2026-02-28,S014,P0012,0,2,1,0.0,2026-02-22
2026-02-28,S014,P0013,1,2,1,10.0,2026-02-25
2026-02-28,S014,P0014,0,2,1,0.0,2026-02-22
2026-02-28,S014,P0015,1,2,1,5.3,2026-02-21
2026-02-28,S014,P0016,0,2,1,0.0,2026-02-28
2026-02-28,S014,P0017,3,2,1,7.4,2026-02-18
2026-02-28,S014,P0018,3,2,1,6.3,2026-02-21
2026-02-28,S014,P0019,0,2,1,0.0,2026-02-28
2026-02-28,S014,P0020,0,2,1,0.0,2026-02-19
2026-02-28,S014,P0021,5,2,1,11.2,2026-02-24
2026-02-28,S014,P0022,0,2,1,0.0,2026-02-28
2026-02-28,S014,P0023,0,2,1,0.0,2026-02-20
2026-02-28,S014,P0024,0,2,1,0.0,2026-02-27
2026-02-28,S014,P0025,4,2,1,10.5,2026-02-24
2026-02-28,S014,P0026,0,2,1,0.0,2026-02-22
2026-02-28,S014,P0027,0,2,1,0.0,2026-02-26
2026-02-28,S014,P0028,1,2,1,2.3,2026-02-24
2026-02-28,S014,P0029,0,2,1,0.0,2026-02-20
2026-02-28,S014,P0030,0,2,1,0.0,2026-02-25
2026-02-28,S014,P0031,1,2,1,5.9,2026-02-21
2026-02-28,S014,P0032,0,2,1,0.0,2026-02-18
2026-02-28,S014,P0033,1,2,1,7.5,2026-02-18
2026-02-28,S014,P0034,0,2,1,0.0,2026-02-28
2026-02-28,S014,P0035,1,2,1,6.1,2026-02-24
2026-02-28,S014,P0036,1,2,1,3.3,2026-02-19
2026-02-28,S014,P0037,1,2,1,10.0,2026-02-24
2026-02-28,S014,P0038,1,2,1,2.9,2026-02-20
2026-02-28,S014,P0039,0,2,1,0.0,2026-02-22
2026-02-28,S014,P0040,0,2,1,0.0,2026-02-18
2026-02-28,S014,P0041,0,2,1,0.0,2026-02-21
2026-02-28,S014,P0042,1,2,1,5.4,2026-02-23
2026-02-28,S014,P0043,1,2,1,3.8,2026-02-18
2026-02-28,S014,P0044,1,2,1,6.0,2026-02-24
2026-02-28,S014,P0045,0,2,1,0.0,2026-02-27
2026-02-28,S014,P0046,0,2,1,0.0,2026-02-22
2026-02-28,S014,P0047,1,2,1,10.0,2026-02-26
2026-02-28,S014,P0048,3,2,1,7.7,2026-02-19
2026-02-28,S014,P0049,0,2,1,0.0,2026-02-21
2026-02-28,S014,P0050,0,2,1,0.0,2026-02-19
2026-02-28,S014,P0051,0,2,1,0.0,2026-02-18
2026-02-28,S014,P0052,2,2,1,5.0,2026-02-22
2026-02-28,S014,P0053,0,2,1,0.0,2026-02-21
2026-02-28,S014,P0054,1,2,1,7.5,2026-02-26
2026-02-28,S014,P0055,0,2,1,0.0,2026-02-28
2026-02-28,S014,P0056,0,2,1,0.0,2026-02-22
2026-02-28,S014,P0057,0,2,1,0.0,2026-02-24
2026-02-28,S014,P0058,0,2,1,0.0,2026-02-20
2026-02-28,S014,P0059,1,2,1,15.0,2026-02-23
2026-02-28,S014,P0060,0,2,1,0.0,2026-02-28
2026-02-28,S014,P0061,0,2,1,0.0,2026-02-27
2026-02-28,S014,P0062,2,2,1,4.2,2026-02-19
2026-02-28,S014,P0063,0,2,1,0.0,2026-02-24
2026-02-28,S014,P0064,0,2,1,0.0,2026-02-24
2026-02-28,S014,P0065,1,2,1,2.2,2026-02-23
2026-02-28,S014,P0066,0,2,1,0.0,2026-02-19
2026-02-28,S014,P0067,0,2,1,0.0,2026-02-25
2026-02-28,S014,P0068,0,2,1,0.0,2026-02-24
2026-02-28,S014,P0069,0,2,1,0.0,2026-02-22
2026-02-28,S014,P0070,1,2,1,4.8,2026-02-20
2026-02-28,S014,P0071,0,2,1,0.0,2026-02-20
2026-02-28,S014,P0072,0,2,1,0.0,2026-02-20
2026-02-28,S014,P0073,5,2,1,12.0,2026-02-20
2026-02-28,S014,P0074,0,2,1,0.0,2026-02-22
2026-02-28,S014,P0075,0,2,1,0.0,2026-02-20
2026-02-28,S014,P0076,0,2,1,0.0,2026-02-26
2026-02-28,S014,P0077,0,2,1,0.0,2026-02-26
2026-02-28,S014,P0078,0,2,1,0.0,2026-02-19
2026-02-28,S014,P0079,0,2,1,0.0,2026-02-20
2026-02-28,S014,P0080,0,2,1,0.0,2026-02-19
2026-02-28,S014,P0081,0,2,1,0.0,2026-02-24
2026-02-28,S014,P0082,1,2,1,3.6,2026-02-27
2026-02-28,S014,P0083,0,2,1,0.0,2026-02-23
2026-02-28,S014,P0084,0,2,1,0.0,2026-02-27
2026-02-28,S014,P0085,0,2,1,0.0,2026-02-20
2026-02-28,S014,P0086,0,2,1,0.0,2026-02-21
2026-02-28,S014,P0087,1,2,1,7.5,2026-02-21
2026-02-28,S014,P0088,0,2,1,0.0,2026-02-26
2026-02-28,S014,P0089,2,2,1,4.9,2026-02-18
2026-02-28,S014,P0090,1,2,1,3.9,2026-02-24
2026-02-28,S014,P0091,0,2,1,0.0,2026-02-25
2026-02-28,S014,P0092,1,2,1,7.5,2026-02-23
2026-02-28,S014,P0093,0,2,1,0.0,2026-02-28
2026-02-28,S014,P0094,0,2,1,0.0,2026-02-28
2026-02-28,S014,P0095,4,2,1,12.7,2026-02-26
2026-02-28,S014,P0096,0,2,1,0.0,2026-02-23
2026-02-28,S014,P0097,3,2,1,6.1,2026-02-22
2026-02-28,S014,P0098,0,2,1,0.0,2026-02-18
2026-02-28,S014,P0099,1,2,1,30.0,2026-02-22
2026-02-28,S014,P0100,0,2,1,0.0,2026-02-26
2026-02-28,S014,P0101,0,2,1,0.0,2026-02-25
2026-02-28,S014,P0102,0,2,1,0.0,2026-02-21
2026-02-28,S014,P0103,5,2,1,10.6,2026-02-25
2026-02-28,S014,P0104,0,2,1,0.0,2026-02-21
2026-02-28,S014,P0105,0,2,1,0.0,2026-02-28
2026-02-28,S014,P0106,1,2,1,5.0,2026-02-19
2026-02-28,S014,P0107,1,2,1,5.0,2026-02-21
2026-02-28,S014,P0108,1,2,1,7.5,2026-02-22
2026-02-28,S014,P0109,0,2,1,0.0,2026-02-19
2026-02-28,S014,P0110,0,2,1,0.0,2026-02-24
2026-02-28,S014,P0111,0,2,1,0.0,2026-02-25
2026-02-28,S014,P0112,0,2,1,0.0,2026-02-18
2026-02-28,S014,P0113,0,2,1,0.0,2026-02-20
2026-02-28,S014,P0114,0,2,1,0.0,2026-02-22
2026-02-28,S014,P0115,0,2,1,0.0,2026-02-26
2026-02-28,S014,P0116,1,2,1,2.4,2026-02-27
2026-02-28,S014,P0117,0,2,1,0.0,2026-02-21
2026-02-28,S014,P0118,1,2,1,4.7,2026-02-22
2026-02-28,S014,P0119,0,2,1,0.0,2026-02-20
2026-02-28,S014,P0120,0,2,1,0.0,2026-02-26
2026-02-28,S014,P0121,1,2,1,2.7,2026-02-23
2026-02-28,S014,P0122,3,2,1,8.4,2026-02-18
2026-02-28,S014,P0123,1,2,1,3.2,2026-02-23
2026-02-28,S014,P0124,0,2,1,0.0,2026-02-18
2026-02-28,S014,P0125,0,2,1,0.0,2026-02-25
2026-02-28,S014,P0126,0,2,1,0.0,2026-02-24
2026-02-28,S014,P0127,1,2,1,3.7,2026-02-20
2026-02-28,S014,P0128,5,2,1,12.2,2026-02-23
2026-02-28,S014,P0129,0,2,1,0.0,2026-02-22
2026-02-28,S014,P0130,0,2,1,0.0,2026-02-20
2026-02-28,S014,P0131,0,2,1,0.0,2026-02-19
2026-02-28,S014,P0132,0,2,1,0.0,2026-02-28
2026-02-28,S014,P0133,2,2,1,4.4,2026-02-22
2026-02-28,S014,P0134,4,2,1,10.9,2026-02-21
2026-02-28,S014,P0135,0,2,1,0.0,2026-02-22
2026-02-28,S014,P0136,0,2,1,0.0,2026-02-28
2026-02-28,S014,P0137,0,2,1,0.0,2026-02-27
2026-02-28,S014,P0138,0,2,1,0.0,2026-02-28
2026-02-28,S014,P0139,0,2,1,0.0,2026-02-24
2026-02-28,S014,P0140,2,2,1,7.3,2026-02-26
2026-02-28,S014,P0141,0,2,1,0.0,2026-02-22
2026-02-28,S014,P0142,0,2,1,0.0,2026-02-25
2026-02-28,S014,P0143,2,2,1,7.3,2026-02-23
2026-02-28,S014,P0144,0,2,1,0.0,2026-02-26
2026-02-28,S014,P0145,2,2,1,5.0,2026-02-26
2026-02-28,S014,P0146,0,2,1,0.0,2026-02-18
2026-02-28,S014,P0147,1,2,1,5.1,2026-02-26
2026-02-28,S014,P0148,0,2,1,0.0,2026-02-28
2026-02-28,S014,P0149,0,2,1,0.0,2026-02-18
2026-02-28,S014,P0150,2,2,1,4.5,2026-02-19
2026-02-28,S014,P0151,0,2,1,0.0,2026-02-25
2026-02-28,S014,P0152,0,2,1,0.0,2026-02-28
2026-02-28,S014,P0153,0,2,1,0.0,2026-02-22
2026-02-28,S014,P0154,0,2,1,0.0,2026-02-27
2026-02-28,S014,P0155,0,2,1,0.0,2026-02-21
2026-02-28,S014,P0156,0,2,1,0.0,2026-02-28
2026-02-28,S014,P0157,1,2,1,2.1,2026-02-28
2026-02-28,S014,P0158,1,2,1,7.5,2026-02-18
2026-02-28,S014,P0159,0,2,1,0.0,2026-02-20
2026-02-28,S014,P0160,0,2,1,0.0,2026-02-21
2026-02-28,S014,P0161,0,2,1,0.0,2026-02-22
2026-02-28,S014,P0162,1,2,1,5.0,2026-02-22
2026-02-28,S014,P0163,0,2,1,0.0,2026-02-25
2026-02-28,S014,P0164,0,2,1,0.0,2026-02-25
2026-02-28,S014,P0165,0,2,1,0.0,2026-02-26
2026-02-28,S014,P0166,0,2,1,0.0,2026-02-18
2026-02-28,S014,P0167,0,2,1,0.0,2026-02-21
2026-02-28,S014,P0168,5,2,1,12.3,2026-02-24
2026-02-28,S014,P0169,4,2,1,11.8,2026-02-27
2026-02-28,S014,P0170,2,2,1,4.8,2026-02-25
2026-02-28,S014,P0171,3,2,1,7.4,2026-02-28
2026-02-28,S014,P0172,0,2,1,0.0,2026-02-22
2026-02-28,S014,P0173,1,2,1,30.0,2026-02-23
2026-02-28,S014,P0174,2,2,1,8.6,2026-02-25
2026-02-28,S014,P0175,0,2,1,0.0,2026-02-26
2026-02-28,S014,P0176,0,2,1,0.0,2026-02-28
2026-02-28,S014,P0177,0,2,1,0.0,2026-02-24
2026-02-28,S014,P0178,0,2,1,0.0,2026-02-25
2026-02-28,S014,P0179,1,2,1,7.5,2026-02-22
2026-02-28,S014,P0180,0,2,1,0.0,2026-02-24
2026-02-28,S014,P0181,0,2,1,0.0,2026-02-24
2026-02-28,S014,P0182,0,2,1,0.0,2026-02-22
2026-02-28,S014,P0183,0,2,1,0.0,2026-02-27
2026-02-28,S014,P0184,1,2,1,5.6,2026-02-22
2026-02-28,S014,P0185,2,2,1,7.4,2026-02-26
2026-02-28,S014,P0186,0,2,1,0.0,2026-02-26
2026-02-28,S014,P0187,0,2,1,0.0,2026-02-24
2026-02-28,S014,P0188,3,2,1,7.2,2026-02-27
2026-02-28,S014,P0189,0,2,1,0.0,2026-02-24
2026-02-28,S014,P0190,0,2,1,0.0,2026-02-23
2026-02-28,S014,P0191,3,2,1,6.0,2026-02-21
2026-02-28,S014,P0192,2,2,1,7.6,2026-02-20
2026-02-28,S015,P0001,0,2,1,0.0,2026-02-21
2026-02-28,S015,P0002,4,2,1,12.3,2026-02-20
2026-02-28,S015,P0003,0,2,1,0.0,2026-02-20
2026-02-28,S015,P0004,1,2,1,6.0,2026-02-21
2026-02-28,S015,P0005,2,2,1,6.1,2026-02-27
2026-02-28,S015,P0006,0,2,1,0.0,2026-02-22
2026-02-28,S015,P0007,2,2,1,4.8,2026-02-20
2026-02-28,S015,P0008,2,2,1,9.4,2026-02-20
2026-02-28,S015,P0009,1,2,1,4.7,2026-02-24
2026-02-28,S015,P0010,0,2,1,0.0,2026-02-23
